run_id,process_count,rank,local_index,task_id,mapping_rule
mpi-final_macbook_air_2d-N824-P4,4,2,183,734,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,183,735,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,184,736,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,184,737,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,184,738,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,184,739,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,185,740,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,185,741,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,185,742,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,185,743,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,186,744,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,186,745,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,186,746,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,186,747,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,187,748,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,187,749,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,187,750,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,187,751,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,188,752,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,188,753,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,188,754,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,188,755,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,189,756,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,189,757,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,189,758,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,189,759,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,190,760,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,190,761,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,190,762,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,190,763,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,191,764,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,191,765,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,191,766,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,191,767,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,192,768,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,192,769,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,192,770,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,192,771,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,193,772,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,193,773,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,193,774,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,193,775,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,194,776,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,194,777,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,194,778,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,194,779,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,195,780,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,195,781,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,195,782,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,195,783,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,196,784,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,196,785,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,196,786,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,196,787,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,197,788,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,197,789,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,197,790,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,197,791,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,198,792,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,198,793,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,198,794,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,198,795,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,199,796,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,199,797,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,199,798,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,199,799,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,200,800,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,200,801,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,200,802,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,200,803,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,201,804,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,201,805,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,201,806,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,201,807,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,202,808,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,202,809,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,202,810,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,202,811,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,203,812,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,203,813,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,203,814,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,203,815,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,204,816,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,204,817,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,204,818,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,204,819,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,205,820,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,205,821,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,205,822,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,205,823,task_id mod process_count
